source,dest,weight,timestamp
1386,1396,6,1326389101.13565
1555,1,1,1326396305.27422
1,1555,1,1326396349.06866
1386,537,5,1326411209.4706
1386,1529,4,1326411238.20453
309,1675,5,1326418421.05585
7,1702,1,1326432235.99629
1657,1383,2,1326435447.22253
1383,1657,1,1326435695.28264
1615,1630,1,1326448043.88563
1615,1595,1,1326454096.99241
1566,1712,1,1326466305.61885
359,1566,2,1326477569.63574
1701,1396,1,1326487588.29211
1396,1713,1,1326516923.35694
1018,1714,1,1326523188.29785
1714,1018,1,1326523253.32376
1576,1715,1,1326569924.91527
1715,1576,1,1326570260.57601
1568,1716,1,1326577510.83267
64,1386,2,1326580497.80879
64,1353,1,1326580514.04734
1499,1714,1,1326582007.16576
1714,1499,1,1326584391.97749
1562,1629,1,1326587835.39545
1629,1562,2,1326587972.72459
1562,1615,3,1326588733.21936
775,1465,2,1326649059.71566
57,1566,3,1326655247.25827
1568,1718,2,1326659682.19262
1718,1568,2,1326659726.57729
1566,359,3,1326670542.97903
1566,57,3,1326670561.8037
1568,905,1,1326681101.08008
1712,1566,5,1326724338.12646
35,1721,1,1326742933.41354
1717,775,2,1326790447.9856
1615,1562,3,1326792144.44569
1465,1723,1,1326811918.61379
39,415,8,1326812066.33775
1723,1465,1,1326812467.91714
35,1724,1,1326816436.94279
1724,35,1,1326816531.27953
1566,1725,3,1326816732.24832
1725,1566,3,1326817435.39143
1383,1726,1,1326825804.19232
1726,1383,1,1326826028.45265
1595,1615,2,1326833139.0279
1396,1674,2,1326836430.83839
1396,1700,2,1326836565.46362
36,1,4,1326839793.13322
1,36,3,1326840244.45201
1674,1396,2,1326843873.11355
1674,1334,2,1326844111.17114
1562,1490,1,1326846521.69857
1490,1562,1,1326846783.33227
1,1727,1,1326863467.07429
1727,1,1,1326863489.85029
1465,775,3,1326873887.34722
1539,1281,2,1326897324.33575
1539,1728,1,1326899895.27497
1591,1724,1,1326917824.81471
775,523,4,1326923717.59846
775,1281,1,1326924937.8707
775,1717,2,1326926591.98751
1650,1729,2,1326929146.0926
1729,1650,2,1326929200.96043
304,1383,1,1326942617.87659
1383,304,1,1326942703.94316
1317,1502,2,1326947754.16888
1502,1317,2,1326947897.67755
1693,1502,1,1326947951.39379
1502,1693,1,1326947970.04123
1502,1714,2,1326951742.59396
1714,1502,2,1326951813.95439
1201,1615,4,1326993101.80718
1615,1201,4,1326993116.37557
1566,1565,5,1326998480.76149
1566,1657,6,1327008100.69865
1562,1555,2,1327008401.73155
1555,1562,3,1327008473.6241
309,882,2,1327013065.61209
309,1383,3,1327013163.545
1644,35,5,1327024069.41695
1201,64,2,1327036490.79607
1714,1154,1,1327046614.41871
1585,1555,5,1327083456.59566
1555,1584,1,1327083750.62001
1584,1555,1,1327083908.66108
1201,1690,1,1327085833.80169
1317,1453,3,1327090442.97645
592,1585,1,1327092488.13535
1585,592,1,1327092521.47081
35,1732,1,1327094894.80382
1732,35,1,1327095013.72944
1317,1693,1,1327095215.241
359,1733,2,1327095673.36672
1693,1317,1,1327096484.23656
1334,1674,2,1327099238.97535
35,1733,1,1327100558.46506
35,1734,1,1327100567.36137
1728,1735,1,1327101392.4787
1562,1736,1,1327117674.77166
1736,1562,1,1327117842.30532
7,304,3,1327142574.55302
184,1733,2,1327149222.97216
1669,1737,1,1327150456.34114
1396,905,4,1327165271.38246
1736,493,1,1327170225.13641
493,1736,2,1327171388.75143
1487,1693,1,1327188921.7993
1386,1245,1,1327189156.24632
1245,1386,1,1327189203.42803
1386,1562,2,1327190508.62713
1562,1386,2,1327190938.73701
1736,256,1,1327200182.88437
256,1736,1,1327200200.15603
905,1738,1,1327203769.39696
1738,905,1,1327204087.22899
1736,1739,1,1327234435.55341
1499,1317,2,1327246375.02543
1281,1664,1,1327246502.79207
7,1664,1,1327248196.45006
523,775,4,1327248971.64762
1317,1499,2,1327259924.41223
1664,1281,1,1327266208.36845
1736,1334,1,1327269621.59723
1629,1736,1,1327273234.66108
1334,1736,3,1327273967.63343
1568,1740,1,1327282483.97876
1386,1727,1,1327283344.97922
1740,1568,1,1327283386.94604
1727,1386,1,1327283581.30654
537,1201,2,1327285439.61459
1571,1383,1,1327292634.8474
1736,1731,1,1327295852.89344
1731,1736,1,1327295862.62031
1675,1348,1,1327300954.91264
1348,1675,1,1327301078.80266
35,1741,1,1327316833.83006
1742,832,10,1327342767.32027
1738,1245,1,1327350150.19688
1245,1738,1,1327350164.99202
1731,1582,1,1327350382.21301
1562,861,1,1327355200.6951
1629,1693,1,1327369904.54529
1693,1629,1,1327369916.00176
1396,1281,2,1327370811.38111
415,39,8,1327407036.34424
415,1281,1,1327407374.66896
1281,415,1,1327409322.13349
1281,775,2,1327409627.975
415,1417,1,1327416039.92778
1720,775,1,1327424717.84513
1741,35,2,1327427230.95085
1417,415,1,1327442291.10873
592,1352,1,1327445207.82241
1352,592,1,1327445217.83135
546,537,1,1327445239.10562
415,95,5,1327445692.59534
537,546,1,1327446085.23218
415,257,4,1327446583.26857
1,1352,3,1327446649.44629
540,1386,10,1327452776.43404
493,1743,3,1327462690.9003
1366,353,3,1327464564.62623
1736,908,1,1327501190.13755
908,1736,1,1327501203.64769
1565,1736,1,1327515410.01844
1736,1565,2,1327515542.85022
592,1386,4,1327517364.57501
1386,592,4,1327530123.26366
1727,905,1,1327536761.31654
1615,1711,2,1327543866.15771
1629,1386,3,1327544000.95852
1711,1615,1,1327556455.60981
1201,1747,4,1327560788.59299
1396,1747,1,1327562959.64675
1747,1396,1,1327563179.38078
1693,1556,1,1327599249.96462
1556,1693,1,1327599322.97172
1487,1,2,1327603739.31017
1,1487,2,1327604119.40721
36,1748,1,1327609090.03542
1748,36,1,1327610522.05705
1746,1686,2,1327631600.15674
1746,861,1,1327634510.86916
1,120,3,1327641203.80316
1,1749,1,1327700513.14779
1576,1383,2,1327722911.5336
1556,545,4,1327761600.14896
1490,1334,1,1327789731.48337
1334,1490,1,1327789796.77024
1750,1334,1,1327789809.92789
1366,1201,3,1327804479.63937
537,1366,1,1327806601.44596
1562,1690,3,1327811580.12372
1657,1731,3,1327811747.33871
1629,1475,2,1327814701.68683
1366,1751,1,1327819440.47867
1751,1366,1,1327820879.88779
1751,705,1,1327821693.49805
705,1751,1,1327821750.17237
537,1576,1,1327849580.87147
1576,1752,2,1327858188.35737
1752,1576,2,1327858396.99621
1751,1754,1,1327872725.03553
1754,1751,1,1327872769.05433
1576,537,1,1327878677.20328
1751,1744,1,1327882530.34601
1744,1751,1,1327883330.56205
1721,1744,2,1327890231.46465
1629,1744,1,1327890759.38578
1744,1629,1,1327890879.74593
1746,1585,1,1327894060.78461
1585,1746,1,1327894094.76492
1744,1721,1,1327898716.2486
1725,545,1,1327925967.03445
1322,1744,1,1327938597.89526
537,1386,4,1327947547.70237
1366,363,2,1327955337.92439
1527,1752,1,1327964251.22943
1752,1527,1,1327964281.01402
41,304,1,1327977151.63278
1756,1744,1,1327979347.4154
1757,1744,1,1327981703.41786
1744,1757,1,1327989219.8158
1366,822,1,1328004038.31087
1756,1585,2,1328027479.77042
178,1758,3,1328030785.8775
1756,822,1,1328033212.68631
1758,178,3,1328033215.78305
1759,1591,10,1328043914.97118
41,1591,1,1328044624.82541
1615,1735,1,1328049098.1301
1585,1756,10,1328050997.85905
905,1756,10,1328052138.00974
1487,1756,10,1328052271.23246
1744,1756,10,1328056037.7203
1562,1756,10,1328058350.33369
1499,1396,3,1328068056.40649
1674,1714,2,1328078840.69402
1685,1684,2,1328079600.96155
1685,1662,2,1328079675.81211
1754,1675,1,1328092622.18183
1675,1754,1,1328092657.82657
1591,41,1,1328107663.83224
1591,222,5,1328107714.41518
1591,1695,5,1328107723.03367
1591,1759,5,1328107732.02983
546,1744,1,1328112527.25622
1591,905,4,1328112540.18311
1744,546,1,1328112789.20042
1591,1756,10,1328115217.35638
1615,1760,1,1328115405.64898
1760,1615,1,1328123235.78916
540,1591,1,1328127924.27768
1591,540,2,1328128461.439
36,1745,2,1328129693.01799
1745,36,2,1328130445.44662
1281,1539,2,1328142187.23158
304,1386,3,1328156807.66204
1761,36,3,1328196355.80972
36,1615,1,1328199957.57562
1615,36,1,1328200063.71628
1565,1583,1,1328218227.38745
1583,1565,1,1328218375.77939
1317,1615,3,1328237625.35239
1317,1762,2,1328250593.19202
1762,1317,2,1328250701.73678
1317,535,4,1328250976.13198
1714,535,2,1328250986.91572
1762,1526,2,1328255452.02585
1526,1762,2,1328255542.03531
1744,1476,1,1328272626.57377
1585,1657,1,1328275977.9323
1744,1763,1,1328288521.12242
1245,1754,1,1328294673.64549
1754,1245,1,1328295479.33044
1755,1744,2,1328297548.88652
1765,1752,1,1328302915.82103
1555,425,1,1328303013.25504
425,1555,2,1328303026.22128
36,1761,2,1328306359.44707
1674,1766,2,1328321025.21172
1766,1674,5,1328321156.32327
1383,1767,1,1328331817.63915
1767,1383,1,1328331833.69491
1615,1768,1,1328352622.13793
1768,1615,1,1328352643.1111
1763,1744,10,1328362230.57189
1752,1222,1,1328373449.79316
1222,1752,1,1328374105.59812
1758,1386,2,1328377038.59488
178,1770,1,1328381869.96843
1770,178,1,1328381885.65248
905,1317,5,1328406123.35161
1396,1763,1,1328407213.00756
1763,1396,1,1328407314.55002
1689,1771,2,1328412529.53747
1201,425,7,1328418425.49074
425,1396,7,1328418688.8406
1396,425,7,1328418711.54163
1762,1771,2,1328422999.13419
1585,1714,1,1328424829.5046
1754,1771,1,1328430339.76278
35,1755,1,1328441260.02598
1615,1465,1,1328450695.28638
1615,1671,10,1328450772.44325
1690,1769,1,1328454044.03538
1744,1539,2,1328460008.34034
1744,1556,5,1328460143.23538
1556,1744,5,1328460410.34713
1693,1512,1,1328463127.92285
41,1562,2,1328469487.82833
1714,1735,1,1328470695.24946
1735,1714,1,1328471558.98162
1714,1674,2,1328474895.28624
1555,1576,2,1328475611.58783
1576,1555,2,1328475732.3918
1539,1693,2,1328476347.98526
1657,1576,1,1328479152.18575
1576,1657,1,1328479342.84356
1386,1674,1,1328498398.72924
1674,1386,5,1328498627.234
178,1772,1,1328516365.71602
1771,178,2,1328516692.01697
592,1562,1,1328560727.96499
1562,592,1,1328560739.49316
363,905,1,1328561336.31397
905,363,1,1328561452.31872
1562,350,1,1328561797.16351
350,1562,1,1328561820.32308
1562,36,2,1328562785.389
1383,1773,1,1328569516.3602
1773,1383,1,1328569564.4194
1773,1693,1,1328569608.52953
178,1771,2,1328573657.50826
1744,1775,1,1328583999.93323
1775,1744,1,1328584372.49887
1490,1775,2,1328589361.47661
425,25,10,1328605857.37669
1771,25,10,1328605878.88165
1465,1615,1,1328624638.4381
1754,1776,1,1328645747.19218
425,1366,2,1328647407.93077
1366,425,2,1328647432.14846
425,4,5,1328652566.81369
1693,537,1,1328653367.76032
1666,1777,3,1328655355.23281
1612,1383,5,1328659544.24406
1771,204,1,1328660848.09439
1396,1772,1,1328665278.80492
1714,1585,2,1328672819.8401
1556,1771,2,1328675664.19043
1771,1556,1,1328675993.77598
1744,905,1,1328691002.94884
36,1562,2,1328691349.8433
1366,1512,2,1328721468.64193
1512,1366,1,1328721655.51871
1555,1778,1,1328725820.12389
1555,1693,4,1328725910.41808
1778,1555,1,1328728250.58124
1690,1562,1,1328732379.72743
1562,1730,3,1328737034.48533
1562,1744,1,1328738136.05698
1555,1744,2,1328739204.15028
1744,1555,2,1328739256.869
1744,1562,1,1328739552.84883
1366,1722,1,1328741525.88462
1722,1366,1,1328741533.08562
1744,1780,1,1328745938.81111
1780,1744,1,1328746046.03645
1366,961,1,1328746081.44485
961,1366,1,1328746346.61726
1744,1740,1,1328752090.45062
1386,1317,5,1328753754.86339
1722,1317,4,1328754025.36966
1317,1722,4,1328754117.0146
1740,1744,1,1328758682.9469
1771,1757,1,1328765273.355
340,1764,4,1328820457.53193
340,917,4,1328820582.92703
1779,1744,2,1328826264.50507
1771,1782,1,1328838642.87574
592,1693,1,1328840008.30141
1693,592,1,1328840047.4521
4,425,5,1328843186.20079
1782,1771,3,1328843740.24963
1778,905,1,1328856804.74975
35,1784,1,1328908426.97502
104,1396,5,1328908770.88356
1217,1785,1,1328909426.30766
1785,1217,1,1328909574.94095
35,1786,1,1328911252.73954
1786,35,1,1328911323.38986
1779,1787,8,1328916913.3018
1787,1779,10,1328916944.67098
1744,1779,2,1328935913.73135
1784,732,2,1328954536.4669
1784,1771,2,1328955154.43381
1784,35,2,1328955163.28447
304,1754,1,1328996060.5763
1730,1562,3,1329003050.47049
1396,545,4,1329009155.77795
1689,304,1,1329024949.6192
304,1689,1,1329024968.76478
178,25,5,1329025083.51764
1736,1556,3,1329027339.6579
1777,1666,3,1329027357.93613
1556,1736,4,1329027448.93638
1771,1,2,1329027800.45911
1771,1317,2,1329027889.24082
425,1744,2,1329029936.1436
1693,1789,1,1329030721.0544
1789,1693,1,1329030739.95112
1789,178,1,1329030854.00594
178,1693,1,1329030880.3385
178,1789,1,1329030941.2985
1771,1754,1,1329041455.86049
1771,1788,1,1329053093.98618
1788,1771,1,1329053201.9422
1788,35,1,1329055247.33999
1754,1790,1,1329057837.59324
1790,1754,1,1329067487.72972
1437,1792,5,1329080559.95541
1792,1437,5,1329081600.85877
1778,1791,3,1329084646.37988
304,1794,2,1329101616.75851
1736,1788,2,1329104558.08886
1788,1736,2,1329104789.47095
1693,1744,1,1329144549.30757
1744,1693,1,1329145343.33124
732,1765,2,1329155373.04457
1765,732,3,1329155478.62358
1765,35,2,1329157331.16551
35,1796,1,1329168781.96266
1796,35,1,1329169265.2206
1744,1245,1,1329169709.11265
1245,1744,1,1329169822.35455
1744,1322,1,1329171650.96269
1,1693,2,1329181544.95165
353,1366,7,1329191323.3979
178,1797,1,1329194407.50803
1797,178,1,1329194496.47295
1317,1714,1,1329194523.47041
35,1788,1,1329203360.77083
1797,35,1,1329206101.37987
1797,1744,1,1329207445.59008
1386,1725,1,1329211841.35344
1615,1798,1,1329220774.18246
1798,1615,1,1329221646.47499
1771,304,2,1329225563.85131
304,1771,2,1329225679.25031
1383,1725,2,1329229990.46952
1790,1771,2,1329242967.59089
1771,1790,1,1329243777.71557
1788,1799,1,1329248248.36852
1799,1788,1,1329248952.5624
1383,363,1,1329258348.82396
722,1611,1,1329258453.26457
1576,1771,2,1329264165.80726
1771,1576,2,1329266135.11269
1702,7,1,1329288592.62407
93,1744,2,1329295813.54812
1744,93,2,1329296080.20711
1771,1800,1,1329297352.13284
1800,1771,1,1329297384.46478
1487,1565,1,1329318289.08996
1565,1487,1,1329318299.57108
1693,1585,1,1329327971.40307
1585,1693,1,1329328025.42224
1792,775,5,1329339402.38308
540,1799,1,1329345403.2956
722,1366,1,1329345971.21993
722,1386,2,1329345987.9847
1744,1801,1,1329356487.4561
1801,1744,1,1329356528.55277
1693,1746,1,1329360401.3634
1746,1693,1,1329360798.10684
1714,1802,2,1329362918.78971
1744,1281,1,1329374754.48843
905,1803,1,1329378449.60075
35,1795,1,1329390228.96848
1795,35,2,1329403383.6241
937,1677,1,1329408256.19031
1677,937,1,1329408259.87165
1693,1281,1,1329441859.60672
1281,1693,1,1329441958.4134
1675,309,10,1329483311.60584
1675,1693,2,1329483654.01521
1744,1675,1,1329483863.13311
1185,69,1,1329484408.90945
35,1797,1,1329485837.38252
35,1800,1,1329485873.32364
35,1386,2,1329488570.09894
1386,35,2,1329488664.97803
1799,1765,1,1329515568.37553
1765,1799,1,1329515584.96934
1677,1,1,1329516256.36931
1799,540,1,1329518831.50692
1765,1585,3,1329518905.06867
1585,1765,1,1329518960.19976
1,1245,1,1329521010.36689
1245,1,1,1329521111.87089
1386,1095,1,1329528225.47875
1095,1386,2,1329528351.02538
1746,1714,1,1329532675.52766
1746,1804,1,1329532690.18721
1714,1804,1,1329532857.12558
1804,1746,1,1329532889.86618
1714,1746,1,1329532893.85302
1804,1714,1,1329532914.88048
1095,1802,1,1329533575.59433
1095,1680,1,1329536307.74119
1334,592,2,1329537830.24891
592,1334,1,1329537871.6579
1771,937,1,1329559766.39319
937,1771,1,1329559879.53542
184,1660,1,1329566671.63548
184,1662,5,1329566865.2769
1771,1805,1,1329573938.49689
1805,1771,1,1329573952.50429
1702,35,3,1329579518.25187
1776,1754,2,1329590409.17796
1095,1788,2,1329591182.77347
1788,1095,1,1329591726.85732
1317,1776,2,1329600254.29365
1776,1317,3,1329600280.47446
1417,1053,1,1329601043.79426
135,1334,1,1329606237.48736
705,1714,1,1329607847.82294
1714,705,1,1329607908.38477
705,1334,3,1329608044.16012
1585,1773,1,1329608151.89423
1677,309,1,1329612916.59003
1802,1585,1,1329614814.0853
1800,35,1,1329640714.63338
35,1806,1,1329641304.62532
1806,35,1,1329641657.67932
204,1744,1,1329650601.19137
1744,204,1,1329650670.81279
1744,1807,1,1329664692.6724
1807,1744,1,1329664722.00713
1677,1693,1,1329670382.97812
1624,1806,1,1329671612.65357
1281,1,1,1329682303.62696
1,1281,1,1329682462.92106
1744,1808,1,1329687323.30835
1808,1744,1,1329687356.38115
1677,1809,1,1329692397.74771
1809,1677,1,1329692430.17921
1809,25,1,1329698267.85934
1809,1348,1,1329728745.27336
1348,1809,1,1329728846.39939
1771,1704,1,1329730758.82536
1771,823,2,1329733659.55554
304,1704,3,1329735020.39734
35,1095,1,1329737805.39002
1095,35,1,1329738161.17339
1714,1803,1,1329758602.2995
1803,1714,1,1329758788.23808
1753,184,2,1329760184.64235
1753,1811,1,1329760211.84761
1811,1753,1,1329760750.27846
1366,540,1,1329767069.85089
540,1366,1,1329767080.48208
1366,1714,1,1329767558.11363
1714,1366,1,1329767589.41162
1281,1799,1,1329767885.10768
1799,1281,1,1329767973.63871
775,1792,1,1329769858.31558
775,1720,1,1329769975.31616
1201,135,4,1329769995.74124
1201,1487,4,1329770112.70572
1487,1201,4,1329770141.38537
1803,905,2,1329771893.70175
184,1753,2,1329773931.67489
1809,88,1,1329777198.6881
395,1809,5,1329777864.2034
1809,1464,1,1329777865.13955
1334,1677,2,1329778177.19178
1677,1334,2,1329778195.32381
35,1812,1,1329781153.75989
1744,1677,1,1329792883.84269
1677,1744,2,1329792914.02595
1281,1771,1,1329796919.91078
415,1771,1,1329798771.50054
1809,1813,1,1329801511.58564
1813,1809,1,1329801577.15336
1809,777,1,1329812251.62203
1771,722,1,1329814433.89669
722,1771,1,1329814500.72309
1585,25,10,1329816993.56019
1201,178,2,1329852342.54071
1366,1802,1,1329858454.45952
353,1383,4,1329861452.57768
1802,1366,1,1329866561.08754
1615,1814,1,1329869248.81498
1814,1615,1,1329869367.46172
1585,174,3,1329869874.28785
1771,905,1,1329871820.12173
174,1585,3,1329871843.70328
1334,1034,2,1329897887.17046
1034,1334,1,1329897890.71111
35,1808,1,1329902350.47726
1677,1499,1,1329925673.42635
1499,1675,1,1329933406.42944
1675,1499,1,1329933474.20692
1317,1366,3,1329954958.8019
1366,1816,1,1329970693.05223
1816,1366,1,1329970719.3642
1585,882,2,1329973913.53893
1693,1817,1,1330013237.82769
1817,1693,2,1330013281.84503
1812,35,1,1330018480.36195
1366,1818,1,1330026194.2028
1818,1366,1,1330026293.73375
1555,1764,1,1330031172.79391
1764,1555,1,1330031284.6223
1764,340,1,1330042992.52184
1568,1366,1,1330050464.82553
1714,1819,1,1330050572.67888
1366,1568,1,1330050825.40223
1386,1731,1,1330052039.27825
1731,1386,1,1330052052.80302
592,1714,1,1330056728.7531
1714,592,1,1330056753.21266
1568,1788,1,1330056962.11341
1788,1568,1,1330056986.27744
1819,1714,1,1330063666.8622
1334,1714,2,1330066500.4712
1802,1714,2,1330068133.59746
1556,36,2,1330092621.14381
36,1556,1,1330097938.09696
36,1821,1,1330113259.31251
1366,1822,1,1330116427.08971
1822,1366,2,1330116654.1103
1386,1366,3,1330117545.8099
1366,1386,3,1330117560.48448
1386,192,1,1330117595.04184
1386,1680,1,1330117688.53492
1386,309,3,1330117715.21828
304,363,2,1330121857.47659
1765,1281,1,1330126519.89565
1670,1244,2,1330129475.20597
1334,1244,2,1330129604.60635
1771,1731,2,1330131224.49054
1201,1317,4,1330131719.58299
1771,1281,1,1330134048.07664
1771,1334,1,1330134545.35837
1334,1771,1,1330134833.18015
1317,1803,1,1330138983.65353
1803,1317,1,1330139351.26062
1317,309,4,1330140429.57558
1352,4,3,1330145267.0798
4,1352,3,1330146332.07857
1185,309,10,1330152020.92782
1806,1771,1,1330179002.78026
1771,1806,1,1330179132.72378
1555,1585,6,1330179670.65035
1095,1334,1,1330183419.88043
1670,1334,1,1330185387.07409
1322,1383,1,1330190829.33762
1334,1820,2,1330195328.56035
1788,1322,1,1330200754.83129
1322,1788,1,1330200859.60649
465,1556,8,1330203702.35017
425,1,10,1330219290.55436
1386,1,8,1330219627.0765
1334,1554,2,1330222314.26669
425,1773,1,1330247474.47325
1556,1487,1,1330262127.0216
36,1774,3,1330275724.5798
1585,1811,1,1330279401.64575
35,1823,2,1330287127.95137
1823,35,1,1330287177.5532
1751,1824,1,1330290066.87796
1824,1751,1,1330290112.8955
1686,1746,1,1330291853.06948
1686,1690,1,1330292197.94258
1690,1686,1,1330295849.65957
270,184,1,1330297591.13133
184,270,1,1330297673.29421
1771,1820,1,1330309811.334
1820,1771,1,1330309963.33786
1701,1714,3,1330312330.74247
1487,309,2,1330320831.31017
1201,309,3,1330320898.96989
1744,1825,1,1330341241.51512
1825,1744,1,1330341271.58342
1798,1826,5,1330341471.56494
1826,1798,5,1330341990.13675
1826,497,5,1330342047.81331
7,1686,2,1330364319.23252
1686,7,1,1330364443.1514
1386,1565,1,1330371018.84699
523,1827,1,1330371757.32875
1595,1626,1,1330378645.31054
1626,1595,1,1330378691.0588
905,1820,1,1330388677.84255
1771,1714,2,1330406780.70472
1714,1352,2,1330414160.19484
1352,39,2,1330450839.20875
39,1352,2,1330450888.14489
722,1827,2,1330453455.43143
1808,1788,1,1330457966.69462
1788,1808,1,1330458002.56707
1753,1820,2,1330458652.39502
13,1366,1,1330458976.53751
1366,13,1,1330459077.07318
1612,1753,2,1330461378.91169
1753,1612,2,1330463548.79999
1753,1788,2,1330466182.02919
1788,1753,2,1330466384.00082
1820,1753,3,1330467785.51919
1821,36,1,1330469052.77452
309,1752,3,1330478266.4371
1820,905,2,1330481483.28258
13,1794,1,1330484825.9955
1794,13,1,1330485356.98957
1,304,3,1330495191.47031
1185,1828,1,1330514784.80827
1828,1185,1,1330514819.09848
1670,1185,2,1330539712.00026
1185,1670,2,1330539774.29468
1555,1386,7,1330554715.72583
309,1352,2,1330557236.25533
1396,1752,2,1330559403.70096
1386,1334,1,1330566610.93903
1690,1829,3,1330572044.65731
1829,1690,3,1330572158.30669
1201,1386,9,1330572222.89391
1690,832,10,1330572226.95442
1744,1830,1,1330573009.49161
1830,1744,1,1330573249.80531
905,1793,1,1330579531.94743
905,1714,3,1330579789.88673
390,36,1,1330600116.81418
36,390,2,1330600184.2917
1744,1793,2,1330604416.13408
545,35,4,1330623778.54127
35,545,4,1330623953.96268
36,1831,1,1330631767.72769
1831,36,1,1330632107.29539
1753,1,2,1330633496.29798
1352,1832,1,1330636929.70731
1832,1352,1,1330637038.01948
13,1833,1,1330643718.01539
1833,13,3,1330643730.78506
104,23,10,1330644668.00861
1752,1757,4,1330658006.50119
1757,1752,4,1330658018.72159
1802,1,1,1330664240.60562
1802,1386,2,1330664268.59863
1,1802,1,1330664416.69846
1386,1802,1,1330667589.16604
35,1834,1,1330688017.22777
36,1835,1,1330708035.17009
1835,36,1,1330708168.26775
1317,1757,1,1330721788.73185
1757,1317,1,1330721869.13476
35,1836,1,1330727499.88518
1352,1555,3,1330727881.5404
1555,1352,3,1330727960.70009
905,1837,1,1330729966.59859
1334,1838,1,1330731906.75127
1838,1334,1,1330732115.86907
1838,35,1,1330732674.76343
1833,905,3,1330737632.04724
1583,1810,1,1330748483.8588
1810,1583,1,1330748683.39832
1753,1499,5,1330748987.28139
1185,1839,5,1330750073.61761
1839,1840,8,1330750591.66791
1839,1185,5,1330750917.39737
905,1841,1,1330760025.27377
1841,905,1,1330764961.10283
1840,1839,5,1330781569.9033
425,1840,1,1330797471.96226
1840,425,1,1330797514.26906
905,465,1,1330805418.83096
1675,1714,1,1330805513.21615
1714,1675,2,1330808475.72298
1764,1769,5,1330815060.23153
1714,1839,2,1330823442.63909
1839,1714,2,1330829325.53926
1820,539,1,1330832874.56634
539,1820,1,1330832947.33167
1842,1317,1,1330851450.44745
1317,1842,1,1330851549.04089
1615,1842,1,1330855526.19955
1769,1764,5,1330856226.93878
1403,1772,1,1330858409.28791
1317,35,3,1330859618.95736
1769,1566,2,1330860802.6544
1842,1615,1,1330862077.97778
1842,1487,1,1330862109.84444
1620,1584,1,1330877910.9682
1584,1620,1,1330877974.44404
1487,1556,1,1330886663.04855
1487,1842,2,1330886674.99201
1712,1843,5,1330889003.48743
1844,1843,1,1330890996.28527
1843,1712,5,1330892295.88695
1317,1201,6,1330896920.15307
135,1845,1,1330912462.07985
1281,1657,1,1330924631.00581
1585,1352,1,1330991029.16336
1753,1782,1,1331002206.46423
1782,1753,1,1331002815.99367
1386,1811,1,1331009185.52677
1771,13,1,1331011952.39108
1,823,3,1331013156.81846
1843,1844,5,1331048980.54191
1,540,1,1331067539.89773
1201,1846,4,1331071352.20664
1565,104,1,1331075581.78263
1487,1847,1,1331077446.59284
1847,1487,1,1331077464.17295
104,1565,2,1331080735.97915
1719,1847,5,1331082491.5221
1846,1690,5,1331085166.69351
1846,29,7,1331085517.96909
1690,1846,5,1331089196.31072
13,493,3,1331101678.30218
493,13,3,1331101773.48667
1656,1185,8,1331135152.74891
1185,1656,8,1331135948.93337
1584,1662,1,1331141253.35869
1352,1585,1,1331150811.80529
1810,1848,1,1331157046.42959
1201,25,10,1331157102.37055
1848,1810,2,1331157779.85936
1677,112,1,1331160021.6767
112,1677,1,1331166461.89106
135,905,2,1331171240.37571
1829,1620,1,1331174686.90233
1317,1829,3,1331175461.24563
1829,1317,2,1331175647.53245
1833,1752,1,1331175988.38588
1317,882,4,1331177445.46962
1317,1849,1,1331177834.29127
1317,1850,1,1331185041.99
1850,1317,1,1331185076.2556
1752,1833,1,1331201992.71655
1845,1769,1,1331236492.59518
1845,135,1,1331236523.06809
1352,239,3,1331237283.97765
1487,1512,2,1331245212.11862
1512,1487,1,1331245813.94874
1317,1785,2,1331248120.18834
1615,1785,2,1331249664.61973
546,1510,1,1331250989.90223
1773,523,1,1331263939.67245
1771,1851,1,1331264930.57968
1851,1771,2,1331265054.93397
1447,1,1,1331273837.20381
1693,1510,1,1331295532.16831
1548,1765,1,1331313971.61321
1765,1548,1,1331316192.25064
1849,1317,1,1331340907.46343
1771,1852,1,1331345998.23505
1852,1771,1,1331348264.92333
1185,1334,1,1331350108.0488
1334,1185,1,1331350130.71763
304,1788,1,1331358013.79158
1788,304,1,1331358121.05816
1853,1771,1,1331365200.14007
1487,25,10,1331400856.58313
322,1854,1,1331409208.13341
1487,1855,1,1331421227.03416
1771,1773,1,1331428654.56876
1773,1771,1,1331428754.2132
1802,1348,1,1331434500.20353
1693,1487,1,1331439062.83295
1771,1348,1,1331442780.50337
1348,1771,1,1331442805.64755
1771,1856,1,1331443316.18739
1856,1771,1,1331443351.24723
1853,1585,1,1331473758.71521
905,1677,1,1331477102.63175
546,1222,1,1331480288.09847
1222,546,1,1331480521.38288
592,1348,1,1331480806.36492
1348,592,1,1331480869.3343
905,1853,10,1331481270.14393
1585,1853,10,1331489469.88453
1690,1853,10,1331491749.03991
1785,1317,1,1331515556.16915
1785,1615,1,1331515747.09284
309,1,5,1331522877.20918
309,905,3,1331523056.86767
1,1714,2,1331525944.36685
1677,1857,1,1331540579.27139
7,1858,1,1331543166.76902
1543,1859,2,1331544408.59032
1859,1543,2,1331544806.8179
1701,523,1,1331574727.14483
